pl_name,hostname,ra,dec,sy_dist,sy_plx,sy_gaiamag
Kepler-969 b,Kepler-969,288.3724989,47.9335642,390.3540000,2.5329400,13.7221000
Kepler-969 c,Kepler-969,288.3724989,47.9335642,390.3540000,2.5329400,13.7221000
Kepler-97 b,Kepler-97,287.3265292,48.6733443,400.9070000,2.4656300,12.8130000
Kepler-97 c,Kepler-97,287.3265292,48.6733443,400.9070000,2.4656300,12.8130000
Kepler-970 b,Kepler-970,289.6252192,40.7087351,331.5450000,2.9874500,14.8058000
Kepler-971 b,Kepler-971,284.0945699,41.1828131,338.5220000,2.9268200,13.2181000
Kepler-972 b,Kepler-972,295.8286790,43.4254371,1198.0300000,0.8066440,14.8925000
Kepler-973 b,Kepler-973,290.1653203,49.9238126,328.5200000,3.0159200,13.2340000
Kepler-974 b,Kepler-974,285.0131082,40.2209547,134.3110000,7.4165600,14.4126000
Kepler-975 b,Kepler-975,290.5485100,38.4952415,426.0880000,2.3182000,14.4518000
Kepler-975 c,Kepler-975,290.5485100,38.4952415,426.0880000,2.3182000,14.4518000
Kepler-976 b,Kepler-976,289.8696232,46.7296855,1012.4100000,0.9596260,15.8033000
Kepler-977 b,Kepler-977,291.5161959,42.2480736,568.7510000,1.7295700,14.8235000
Kepler-978 b,Kepler-978,286.7107166,43.0433585,682.5220000,,13.3744000
Kepler-979 b,Kepler-979,300.3712023,46.4081872,576.5030000,1.7060200,14.6250000
Kepler-98 b,Kepler-98,285.6616933,37.9645672,350.3150000,2.8258900,12.8694000
Kepler-980 b,Kepler-980,294.6129869,45.0601740,961.4680000,1.0114600,14.1122000
Kepler-981 b,Kepler-981,289.2489051,47.6501141,878.0820000,1.1101200,14.7044000
Kepler-982 b,Kepler-982,288.4176803,46.5904531,801.4790000,1.2191500,12.9868000
Kepler-983 b,Kepler-983,285.1042243,45.0080745,714.4370000,,13.9863000
Kepler-984 b,Kepler-984,296.9588566,46.3940661,460.1880000,2.1442000,13.4677000
Kepler-985 b,Kepler-985,290.1443390,44.0498808,679.3610000,1.4433100,14.7169000
Kepler-986 b,Kepler-986,293.0940391,42.8964457,548.3640000,1.7949300,13.6421000
Kepler-987 b,Kepler-987,289.4110582,46.1308443,914.1260000,1.0652800,14.9789000
Kepler-988 b,Kepler-988,290.7082585,42.2372245,304.8890000,3.2513000,15.2131000
Kepler-989 b,Kepler-989,281.5827983,47.2334674,491.9780000,2.0038600,14.4083000
Kepler-99 b,Kepler-99,297.3539994,41.3000452,208.3690000,4.7703900,12.9618000
Kepler-990 b,Kepler-990,297.9381813,46.8813194,802.1630000,1.2180500,14.4949000
Kepler-990 c,Kepler-990,297.9381813,46.8813194,802.1630000,1.2180500,14.4949000
Kepler-991 b,Kepler-991,297.0905543,49.6264867,389.5610000,2.5384000,15.1476000
Kepler-992 b,Kepler-992,284.4304085,47.6416613,259.6390000,3.8226100,13.3901000
Kepler-993 b,Kepler-993,292.6141076,44.3946644,324.4230000,3.0543900,15.9243000
Kepler-994 b,Kepler-994,289.0720752,47.4069180,188.1580000,5.2858200,14.4653000
Kepler-995 b,Kepler-995,284.6157154,39.1309980,609.6380000,1.6117800,14.8814000
Kepler-996 b,Kepler-996,291.9127633,41.5335891,1216.5800000,0.7934100,14.6387000
Kepler-997 b,Kepler-997,289.2333767,49.9388952,467.5680000,2.1101700,11.8477000
Kepler-998 b,Kepler-998,296.7541629,49.2087085,986.3640000,0.9851080,14.3408000
Kepler-999 b,Kepler-999,299.6604865,46.1984679,545.0630000,1.8063200,12.2343000
L 168-9 b,L 168-9,350.0285917,-60.0657292,25.1496000,39.7331000,10.2316000
L 363-38 b,L 363-38,10.8555443,-41.2952926,10.2295000,97.7275000,11.5607000
L 98-59 b,L 98-59,124.5328604,-68.3144658,10.6194000,94.1385000,10.5976000
L 98-59 c,L 98-59,124.5328604,-68.3144658,10.6194000,94.1385000,10.5976000
L 98-59 d,L 98-59,124.5328604,-68.3144658,10.6194000,94.1385000,10.5976000
L 98-59 e,L 98-59,124.5328604,-68.3144658,10.6194000,94.1385000,10.5976000
LHS 1140 b,LHS 1140,11.2486320,-15.2741085,14.9861000,66.6996000,12.6706000
LHS 1140 c,LHS 1140,11.2486320,-15.2741085,14.9861000,66.6996000,12.6706000
LHS 1478 b,LHS 1478,44.3388743,76.5514045,18.2276000,54.8329000,12.2598000
LHS 1678 b,LHS 1678,68.1789866,-39.7908744,19.8782000,50.2773000,11.5403000
LHS 1678 c,LHS 1678,68.1789866,-39.7908744,19.8782000,50.2773000,11.5403000
LHS 1678 d,LHS 1678,68.1789866,-39.7908744,19.8782000,50.2773000,11.5403000
LHS 1815 b,LHS 1815,91.0899861,-55.3115376,29.8424000,33.4805000,11.2362000
LHS 3154 b,LHS 3154,241.6367309,40.9068221,15.7606000,63.4206000,14.8561000
LHS 3844 b,LHS 3844,340.4962038,-69.1721081,14.8846000,67.1548000,13.3925000
LHS 475 b,LHS 475,290.2379403,-82.5597883,12.4814000,80.0903000,11.4174000
LP 714-47 b,LP 714-47,64.1902212,-12.0848643,52.6160000,18.9768000,11.7282000
LP 791-18 b,LP 791-18,165.6904843,-16.4064445,26.4927000,37.7177000,15.0715000
LP 791-18 c,LP 791-18,165.6904843,-16.4064445,26.4927000,37.7177000,15.0715000
LP 791-18 d,LP 791-18,165.6904843,-16.4064445,26.4927000,37.7177000,15.0715000
LP 890-9 b,LP 890-9,64.1309096,-28.3157909,32.4298000,30.8071000,15.8213000
LP 890-9 c,LP 890-9,64.1309096,-28.3157909,32.4298000,30.8071000,15.8213000
LSPM J2116+0234 b,LSPM J2116+0234,319.1147513,2.5807711,17.6297000,56.6935000,10.8595000
LTT 1445 A b,LTT 1445 A,45.4624781,-16.5944956,6.8692900,145.5470000,10.0469000
LTT 1445 A c,LTT 1445 A,45.4624781,-16.5944956,6.8692900,145.5470000,10.0469000
LTT 3780 b,LTT 3780,154.6449033,-11.7178010,21.9814000,45.4644000,11.8465000
LTT 3780 c,LTT 3780,154.6449033,-11.7178010,21.9814000,45.4644000,11.8465000
LTT 9779 b,LTT 9779,358.6688767,-37.6282237,80.4373000,12.4034000,9.6000600
LkCa 15 b,LkCa 15,69.8241791,22.3508662,158.1520000,6.2946500,11.5887000
LkCa 15 c,LkCa 15,69.8241791,22.3508662,158.1520000,6.2946500,11.5887000
Luhman 16 b,Luhman 16 A,162.3282594,-53.3193715,,,
Lupus-TR-3 b,Lupus-TR-3,232.5774696,-42.9799461,773.4090000,1.3703200,18.7650000
M62H b,M62H,255.3074504,-30.1069833,,,
MASCARA-1 b,MASCARA-1,317.5515264,10.7388967,182.2730000,5.4583500,8.2424300
MASCARA-4 b,MASCARA-4,147.5800667,-66.1139253,170.6960000,5.8297000,8.1740100
MOA-2007-BLG-192L b,MOA-2007-BLG-192L,272.0158250,-27.1500750,1000.0000000,,
MOA-2007-BLG-400L b,MOA-2007-BLG-400L,272.4249170,-29.2241528,5800.0000000,,
MOA-2007-BLG-400L b,MOA-2007-BLG-400L,272.4249167,-29.2241528,6890.0000000,,
MOA-2007-BLG-400L b,MOA-2007-BLG-400L,272.4249170,-29.2241528,5800.0000000,,
MOA-2008-BLG-310L b,MOA-2008-BLG-310L,268.5605420,-34.7780528,6000.0000000,,
MOA-2008-BLG-310L b,MOA-2008-BLG-310L,268.5605420,-34.7780528,7700.0000000,,
MOA-2008-BLG-310L b,MOA-2008-BLG-310L,268.5605420,-34.7780528,6000.0000000,,
MOA-2008-BLG-379L b,MOA-2008-BLG-379L,269.7060000,-30.1969306,3300.0000000,,
MOA-2009-BLG-266L b,MOA-2009-BLG-266L,267.0081250,-35.0054111,3040.0000000,,
MOA-2009-BLG-319L b,MOA-2009-BLG-319L,271.7422080,-26.8196917,7050.0000000,,
MOA-2009-BLG-319L b,MOA-2009-BLG-319L,271.7422080,-26.8196917,6100.0000000,,
MOA-2009-BLG-387L b,MOA-2009-BLG-387L,268.4616250,-33.9903333,5690.0000000,,
MOA-2010-BLG-073L b,MOA-2010-BLG-073L,272.5472580,-26.5229319,2800.0000000,,
MOA-2010-BLG-117L b,MOA-2010-BLG-117L,271.9569700,-25.3446388,3500.0000000,,
MOA-2010-BLG-328L b,MOA-2010-BLG-328L,269.4963330,-30.7151750,1240.0000000,,
MOA-2010-BLG-328L b,MOA-2010-BLG-328L,269.4963330,-30.7151750,810.0000000,,
MOA-2010-BLG-328L b,MOA-2010-BLG-328L,269.4963330,-30.7151750,4600.0000000,,
MOA-2010-BLG-353L b,MOA-2010-BLG-353L,271.3039170,-27.2932333,6430.0000000,,
MOA-2010-BLG-353L b,MOA-2010-BLG-353L,271.3039170,-27.2932333,7170.0000000,,
MOA-2010-BLG-477L b,MOA-2010-BLG-477L,271.5310060,-31.4544773,2300.0000000,,
MOA-2011-BLG-028L b,MOA-2011-BLG-028L,270.8540000,-29.2134167,7380.0000000,,
MOA-2011-BLG-262L b,MOA-2011-BLG-262L,270.0978330,-31.2452583,560.0000000,,
MOA-2011-BLG-262L b,MOA-2011-BLG-262L,270.0978330,-31.2452583,7200.0000000,,
MOA-2011-BLG-262L b,MOA-2011-BLG-262L,270.0978330,-31.2452583,,,
MOA-2011-BLG-291L b,MOA-2011-BLG-291L,268.8678890,-29.1706657,4400.0000000,,
MOA-2011-BLG-291L b,MOA-2011-BLG-291L,268.8678890,-29.1706657,8600.0000000,,
MOA-2011-BLG-291L b,MOA-2011-BLG-291L,268.8678890,-29.1706657,3500.0000000,,
MOA-2011-BLG-291L b,MOA-2011-BLG-291L,268.8678890,-29.1706657,8800.0000000,,
MOA-2011-BLG-291L b,MOA-2011-BLG-291L,268.8678890,-29.1706657,7000.0000000,,
MOA-2011-BLG-293L b,MOA-2011-BLG-293L,268.9139580,-28.4768472,7150.0000000,,
MOA-2011-BLG-293L b,MOA-2011-BLG-293L,268.9139580,-28.4768472,7720.0000000,,
MOA-2011-BLG-322L b,MOA-2011-BLG-322L,271.2233330,-27.2209444,7560.0000000,,
MOA-2012-BLG-006L b,MOA-2012-BLG-006L,270.4429630,-29.1087780,5300.0000000,,
MOA-2012-BLG-505L b,MOA-2012-BLG-505L,268.1430970,-32.0400925,7210.0000000,,
MOA-2013-BLG-220L b,MOA-2013-BLG-220L,270.9854170,-29.5447222,6500.0000000,,
MOA-2013-BLG-220L b,MOA-2013-BLG-220L,270.9854170,-29.5447222,6720.0000000,,
MOA-2013-BLG-605L b,MOA-2013-BLG-605L,272.0192570,-29.7315826,1920.0000000,,
MOA-2013-BLG-605L b,MOA-2013-BLG-605L,272.0192570,-29.7315826,1760.0000000,,
MOA-2013-BLG-605L b,MOA-2013-BLG-605L,272.0192570,-29.7315826,3590.0000000,,
MOA-2013-BLG-605L b,MOA-2013-BLG-605L,272.0192570,-29.7315826,860.0000000,,
MOA-2013-BLG-605L b,MOA-2013-BLG-605L,272.0192570,-29.7315826,850.0000000,,
MOA-2013-BLG-605L b,MOA-2013-BLG-605L,272.0192570,-29.7315826,3550.0000000,,
MOA-2015-BLG-337L b,MOA-2015-BLG-337L,271.9487000,-28.1702785,7100.0000000,,
MOA-2015-BLG-337L b,MOA-2015-BLG-337L,271.9487000,-28.1702785,6300.0000000,,
MOA-2015-BLG-337L b,MOA-2015-BLG-337L,271.9487000,-28.1702785,7100.0000000,,
MOA-2015-BLG-337L b,MOA-2015-BLG-337L,271.9487000,-28.1702785,6300.0000000,,
MOA-2016-BLG-227L b,MOA-2016-BLG-227L,271.4737550,-27.7142868,7100.0000000,,
MOA-2016-BLG-227L b,MOA-2016-BLG-227L,271.4737550,-27.7142868,6500.0000000,,
MOA-2016-BLG-227L b,MOA-2016-BLG-227L,271.4737550,-27.7142868,6900.0000000,,
MOA-2016-BLG-227L b,MOA-2016-BLG-227L,271.4737550,-27.7142868,6800.0000000,,
MOA-2016-BLG-319L b,MOA-2016-BLG-319L,268.7422180,-29.7504635,6800.0000000,,
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,267.9828750,-29.9897306,2600.0000000,,
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,267.9828750,-29.9897306,2800.0000000,,
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,267.9828750,-29.9897306,2700.0000000,,
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,267.9828750,-29.9897306,2600.0000000,,
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,267.9828750,-29.9897306,2400.0000000,,
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,267.9828750,-29.9897306,2600.0000000,,
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,267.9828750,-29.9897306,3500.0000000,,
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,267.9828750,-29.9897306,3200.0000000,,
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,267.9828750,-29.9897306,2600.0000000,,
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,267.9828750,-29.9897306,2300.0000000,,
MOA-2019-BLG-008L b,MOA-2019-BLG-008L,267.9828750,-29.9897306,2200.0000000,,
MOA-2020-BLG-135L b,MOA-2020-BLG-135L,268.4235000,-29.8075667,7900.0000000,,
MOA-2020-BLG-135L b,MOA-2020-BLG-135L,268.4235000,-29.8075667,8300.0000000,,
MOA-2020-BLG-208L b,MOA-2020-BLG-208L,268.4325000,-32.5893111,7490.0000000,,
MOA-2020-BLG-208L b,MOA-2020-BLG-208L,268.4325000,-32.5893111,7810.0000000,,
MOA-2022-BLG-249L b,MOA-2022-BLG-249L,268.8655417,-28.3060611,2000.0000000,,
MOA-2022-BLG-563L b,MOA-2022-BLG-563L,270.3002083,-27.8358306,6530.0000000,,
MOA-bin-1L b,MOA-bin-1L,261.7925000,-29.7939722,5100.0000000,,
MOA-bin-29 b,MOA-bin-29,269.3759583,-29.7365639,7120.0000000,,
MOA-bin-29 b,MOA-bin-29,269.3759583,-29.7365639,6890.0000000,,
MOA-bin-29 b,MOA-bin-29,269.3759583,-29.7365639,7230.0000000,,
MOA-bin-29 b,MOA-bin-29,269.3759583,-29.7365639,6730.0000000,,
MOA-bin-29 b,MOA-bin-29,269.3759583,-29.7365639,6570.0000000,,
MOA-bin-29 b,MOA-bin-29,269.3759583,-29.7365639,7070.0000000,,
MWC 758 c,MWC 758,82.6147199,25.3324076,159.5370000,6.2404800,8.1995100
MXB 1658-298 b,MXB 1658-298,255.5272522,-29.9455833,,,
NGC 2682 Sand 1429 b,NGC 2682 Sand 1429,133.0147781,11.6899626,852.7930000,1.1434900,12.5858000
NGC 2682 Sand 364 b,NGC 2682 Sand 364,132.4866957,11.6924845,817.1920000,1.1947100,9.4037400
NGC 2682 Sand 978 b,NGC 2682 Sand 978,132.8228085,11.7562959,821.9180000,1.1876400,9.2528600
NGC 2682 YBP 1194 b,NGC 2682 YBP 1194,132.7533077,11.8146537,872.9200000,1.1164100,14.4666000
NGC 2682 YBP 1514 b,NGC 2682 YBP 1514,132.7531307,11.8865128,914.2210000,1.0645400,14.6201000
NGC 2682 YBP 401 b,NGC 2682 YBP 401,132.8293081,11.6710271,830.8220000,1.1746000,13.5888000
NGTS-1 b,NGTS-1,82.7142134,-36.6309812,218.1210000,4.5557700,14.8661000
NGTS-10 b,NGTS-10,91.8722801,-25.5948963,,,14.2604000
NGTS-11 b,NGTS-11,23.5214497,-14.4191493,190.4220000,5.2231300,12.1895000
NGTS-12 b,NGTS-12,176.2499418,-35.6405630,446.4420000,2.2117700,12.1279000
NGTS-13 b,NGTS-13,176.2402326,-38.1397158,647.5950000,1.5160400,12.5691000
NGTS-14 A b,NGTS-14 A,328.5174799,-38.3774193,322.1480000,3.0757700,13.0986000
NGTS-15 b,NGTS-15,73.3553101,-32.8003484,786.4850000,1.2425000,14.4299000
NGTS-16 b,NGTS-16,58.2639299,-30.8046405,898.1680000,1.0841900,14.2311000
NGTS-17 b,NGTS-17,72.9005729,-34.2262128,1040.2800000,0.9320590,14.2136000
NGTS-18 b,NGTS-18,180.5462193,-35.5486091,1096.1900000,0.8837230,14.3896000
NGTS-2 b,NGTS-2,215.1227617,-31.2020698,356.3910000,2.7792500,10.8605000
NGTS-20 b,NGTS-20,46.2926368,-21.9336472,382.8980000,2.5834700,11.0313000
NGTS-21 b,NGTS-21,311.2583112,-35.4278412,592.8910000,1.6593700,15.2240000
NGTS-23 b,NGTS-23,70.4322947,-40.0445299,1074.9500000,0.9010910,13.9535000
NGTS-24 b,NGTS-24,168.5638892,-37.9101328,683.0620000,1.4353800,13.0525000
NGTS-25 b,NGTS-25,307.4182976,-39.0323568,521.2330000,1.8902900,14.0864000
NGTS-26 b,NGTS-26,217.6832961,-31.7324526,1093.6900000,0.8867130,14.7261000
NGTS-27 b,NGTS-27,206.0265266,-32.5229747,942.1220000,1.0334000,13.3475000
NGTS-3 A b,NGTS-3 A,94.4447595,-35.7063640,743.9720000,1.3153500,14.4878000
NGTS-30 b,NGTS-30,173.7148670,-24.6054801,238.3770000,4.1666900,12.1755000
NGTS-4 b,NGTS-4,89.5988945,-30.8117992,280.5550000,3.5355800,12.9092000
NGTS-5 b,NGTS-5,221.0582692,5.6053735,306.7790000,3.2310400,13.5260000
NGTS-6 b,NGTS-6,75.7953820,-30.3994612,308.2620000,3.2150800,13.8175000
NGTS-8 b,NGTS-8,328.9759206,-14.0684399,428.9760000,2.3026600,13.4954000
NGTS-9 b,NGTS-9,141.9206435,-19.3476477,609.1280000,1.6135800,12.6547000
NN Ser c,NN Ser,238.2337015,12.9120871,515.8180000,1.9166400,16.5905000
NN Ser d,NN Ser,238.2337015,12.9120871,515.8180000,1.9166400,16.5905000
NSVS 14256825 b,NSVS 14256825,305.0019460,4.6323715,820.8770000,1.1928800,13.2452000
NY Vir b,NY Vir,204.7005847,-2.0303873,544.0240000,1.8116100,13.3943000
NY Vir c,NY Vir,204.7005847,-2.0303873,544.0240000,1.8116100,13.3943000
OGLE-2003-BLG-235L b,OGLE-2003-BLG-235L,271.3181250,-28.8950000,5800.0000000,,
OGLE-2003-BLG-235L b,OGLE-2003-BLG-235L,271.3181250,-28.8950000,5200.0000000,,
OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L,267.5407080,-34.6731944,3200.0000000,,
OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L,267.5407080,-34.6731944,3100.0000000,,
OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L,267.5407080,-34.6731944,3300.0000000,,
OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L,267.5407080,-34.6731944,3200.0000000,,
OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L,267.5407080,-34.6731944,3300.0000000,,
OGLE-2005-BLG-071L b,OGLE-2005-BLG-071L,267.5407080,-34.6731944,3100.0000000,,
OGLE-2005-BLG-169L b,OGLE-2005-BLG-169L,271.5221670,-30.7326389,4100.0000000,,
OGLE-2005-BLG-169L b,OGLE-2005-BLG-169L,271.5221670,-30.7326389,2700.0000000,,
OGLE-2005-BLG-169L b,OGLE-2005-BLG-169L,271.5221667,-30.7326389,4000.0000000,,
OGLE-2005-BLG-390L b,OGLE-2005-BLG-390L,268.5799580,-30.3773056,6600.0000000,,
OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L,268.1437920,-30.0877778,1510.0000000,,
OGLE-2006-BLG-109L b,OGLE-2006-BLG-109L,268.1437920,-30.0877778,1490.0000000,,
OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L,268.1437920,-30.0877778,1510.0000000,,
OGLE-2006-BLG-109L c,OGLE-2006-BLG-109L,268.1437920,-30.0877778,1490.0000000,,
OGLE-2006-BLG-284L A b,OGLE-2006-BLG-284L A,269.6592500,-29.1366667,4000.0000000,,
OGLE-2007-BLG-349L AB c,OGLE-2007-BLG-349L A,271.3518070,-26.4219437,2760.0000000,,
OGLE-2007-BLG-368L b,OGLE-2007-BLG-368L,269.1081670,-32.2374167,5900.0000000,,
OGLE-2008-BLG-092L b,OGLE-2008-BLG-092L,267.5407080,-34.6731944,8100.0000000,,
OGLE-2008-BLG-355L b,OGLE-2008-BLG-355L,269.7867080,-30.7594722,6800.0000000,,
OGLE-2011-BLG-0173L b,OGLE-2011-BLG-0173L,269.3157350,-28.2338619,6200.0000000,,
OGLE-2011-BLG-0173L b,OGLE-2011-BLG-0173L,269.3157350,-28.2338619,6000.0000000,,
OGLE-2011-BLG-0173L b,OGLE-2011-BLG-0173L,269.3157350,-28.2338619,5900.0000000,,
OGLE-2011-BLG-0173L b,OGLE-2011-BLG-0173L,269.3157350,-28.2338619,6100.0000000,,
OGLE-2011-BLG-0251L b,OGLE-2011-BLG-0251L,264.5590830,-27.1361389,2570.0000000,,
OGLE-2011-BLG-0251L b,OGLE-2011-BLG-0251L,264.5590830,-27.1361389,2710.0000000,,
OGLE-2011-BLG-0265L b,OGLE-2011-BLG-0265L,269.4488330,-27.3945278,4380.0000000,,
OGLE-2011-BLG-0265L b,OGLE-2011-BLG-0265L,269.4488330,-27.3945278,3490.0000000,,
OGLE-2012-BLG-0026L b,OGLE-2012-BLG-0026L,263.5779170,-27.1427500,4019.0000000,,
OGLE-2012-BLG-0026L b,OGLE-2012-BLG-0026L,263.5779167,-27.1427500,4080.0000000,,
OGLE-2012-BLG-0026L c,OGLE-2012-BLG-0026L,263.5779167,-27.1427500,4080.0000000,,
OGLE-2012-BLG-0026L c,OGLE-2012-BLG-0026L,263.5779170,-27.1427500,4019.0000000,,
OGLE-2012-BLG-0358L b,OGLE-2012-BLG-0358L,265.6948750,-24.2610000,1790.0000000,,
OGLE-2012-BLG-0358L b,OGLE-2012-BLG-0358L,265.6948750,-24.2610000,1760.0000000,,
OGLE-2012-BLG-0358L b,OGLE-2012-BLG-0358L,265.6948750,-24.2610000,1730.0000000,,
OGLE-2012-BLG-0406L b,OGLE-2012-BLG-0406L,268.3257080,-30.4711667,5100.0000000,,
OGLE-2012-BLG-0406L b,OGLE-2012-BLG-0406L,268.3257080,-30.4711667,4970.0000000,,
OGLE-2012-BLG-0406L b,OGLE-2012-BLG-0406L,268.3257080,-30.4711667,,,
OGLE-2012-BLG-0406L b,OGLE-2012-BLG-0406L,268.3257080,-30.4711667,3600.0000000,,
OGLE-2012-BLG-0563L b,OGLE-2012-BLG-0563L,271.4905000,-27.7120000,1300.0000000,,
OGLE-2012-BLG-0724L b,OGLE-2012-BLG-0724L,268.9682917,-29.8185278,6700.0000000,,
OGLE-2012-BLG-0838L b,OGLE-2012-BLG-0838L,273.0030830,-25.7116111,6320.0000000,,
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,272.0192570,-29.7315826,2600.0000000,,
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,272.0192570,-29.7315826,3400.0000000,,
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,272.0192570,-29.7315826,3600.0000000,,
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,272.0192570,-29.7315826,3200.0000000,,
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,272.0192570,-29.7315826,3400.0000000,,
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,272.0192570,-29.7315826,3200.0000000,,
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,272.0192570,-29.7315826,3400.0000000,,
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,272.0192570,-29.7315826,4200.0000000,,
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,272.0192570,-29.7315826,2400.0000000,,
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,272.0192570,-29.7315826,2600.0000000,,
OGLE-2012-BLG-0950L b,OGLE-2012-BLG-0950L,272.0192570,-29.7315826,2900.0000000,,
OGLE-2013-BLG-0102L b,OGLE-2013-BLG-0102L,268.0295000,-31.6905833,3040.0000000,,
OGLE-2013-BLG-0102L b,OGLE-2013-BLG-0102L,268.0295000,-31.6905833,3150.0000000,,
OGLE-2013-BLG-0132L b,OGLE-2013-BLG-0132L,269.7646180,-28.4210281,3900.0000000,,
OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B,268.0312080,-29.8461111,1161.0000000,,
OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B,268.0312080,-29.8461111,,,
OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B,268.0312080,-29.8461111,911.0000000,,
OGLE-2013-BLG-0341L B b,OGLE-2013-BLG-0341L B,268.0312080,-29.8461111,,,
OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L,268.8832500,-29.2538333,3220.0000000,,
OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L,268.8832500,-29.2538333,,,
OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L,268.8832500,-29.2538333,3150.0000000,,
OGLE-2013-BLG-0911L b,OGLE-2013-BLG-0911L,268.8832500,-29.2538333,,,
OGLE-2013-BLG-1721L b,OGLE-2013-BLG-1721L,268.1265560,-30.2926941,6300.0000000,,
OGLE-2013-BLG-1761L b,OGLE-2013-BLG-1761L,268.4094850,-28.8952713,6900.0000000,,
OGLE-2014-BLG-0124L b,OGLE-2014-BLG-0124L,270.6217083,-28.3962500,3500.0000000,,
OGLE-2014-BLG-0124L b,OGLE-2014-BLG-0124L,270.6217080,-28.3962500,4230.0000000,,
OGLE-2014-BLG-0124L b,OGLE-2014-BLG-0124L,270.6217080,-28.3962500,4100.0000000,,
OGLE-2014-BLG-0124L b,OGLE-2014-BLG-0124L,270.6217083,-28.3962500,3500.0000000,,
OGLE-2014-BLG-0221L b,OGLE-2014-BLG-0221L,270.3037500,-27.4267639,6750.0000000,,
OGLE-2014-BLG-0221L b,OGLE-2014-BLG-0221L,270.3037500,-27.4267639,3680.0000000,,
OGLE-2014-BLG-0221L b,OGLE-2014-BLG-0221L,270.3037500,-27.4267639,2940.0000000,,
OGLE-2014-BLG-0319L b,OGLE-2014-BLG-0319L,266.9611667,-33.9350444,7730.0000000,,
OGLE-2014-BLG-0676L b,OGLE-2014-BLG-0676L,268.1020833,-30.5483889,2670.0000000,,
OGLE-2014-BLG-0676L b,OGLE-2014-BLG-0676L,268.1020810,-30.5483894,2220.0000000,,
OGLE-2014-BLG-0676L b,OGLE-2014-BLG-0676L,268.1020810,-30.5483894,,,
OGLE-2014-BLG-0676L b,OGLE-2014-BLG-0676L,268.1020833,-30.5483889,2670.0000000,,
OGLE-2014-BLG-1722L b,OGLE-2014-BLG-1722L,268.7523800,-31.4690552,,,
OGLE-2014-BLG-1722L b,OGLE-2014-BLG-1722L,268.7523800,-31.4690552,6380.0000000,,
OGLE-2014-BLG-1722L b,OGLE-2014-BLG-1722L,268.7523800,-31.4690552,6400.0000000,,
OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,268.7523800,-31.4690552,6380.0000000,,
OGLE-2014-BLG-1722L c,OGLE-2014-BLG-1722L,268.7523800,-31.4690552,6400.0000000,,
OGLE-2014-BLG-1760L b,OGLE-2014-BLG-1760L,269.4089970,-28.9631577,6860.0000000,,
